"CASE_ID","STATE","COUNTY","VEH_MOD_YEAR","VEH_BRAND","VEH_MODEL","VEH_CATEGORY","LATITUDE","LONGITUDE","ACC_TS","ACC_TOD","ACC_LOC","LIGHT_COND","WEATHER","AGE","SEX","DRINKING_FLAG","DRUGS_FLAG","SEAT_POS","IMPACT_LOC","FIRE_FLAG","HARM_EV_TYPE","COLL_EV_TYPE","HELMET_PRESENT","HELMET_MISUSE","INJURY"
510501,"Virginia","CHARLOTTESVILLE",2002,"Suzuki","GSX-R750K","Motorcycle",38.01805833,-78.49668056,2020-08-30 21:21:00,"Night","Non-Junction","Dark - Lighted","Unknown",48,"Male","No","Not Reported","Rider","Non-Collision","No","Motor Vehicle In-Transport","Angle","Yes","No","Serious"
510504,"Virginia","MIDDLESEX",2016,"Victory","Cross Country","Motorcycle",37.55063056,-76.44365,2020-08-31 11:29:00,"Morning","Four-Way Intersection","Daylight","Unknown",47,"Male","No","No","Rider","Right","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510505,"Virginia","STAFFORD",2005,"Harley Davidson","Softail Standard","Motorcycle",38.5116,-77.37635833,2020-09-07 00:16:00,"Night","Non-Junction","Dark - Not Lighted","Unknown",26,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Fell/Jumped from Vehicle","Fixed/Not Fixed Object Collision","Yes","No","Death"
510517,"Virginia","NEWPORT NEWS",2006,"Honda","CBR600","Motorcycle",36.97063611,-76.41673889,2020-09-09 01:35:00,"Night","Non-Junction","Dark - Lighted","Unknown",28,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Concrete Traffic Barrier","Fixed/Not Fixed Object Collision","Yes","No","Death"
510519,"Virginia","ROCKINGHAM",2009,"Yamaha","XV1900CU","Motorcycle",38.36683056,-79.01155833,2020-09-11 20:00:00,"Evening","Non-Junction","Dark - Not Lighted","Unknown",34,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Fence","Fixed/Not Fixed Object Collision","Yes","No","Death"
510523,"Virginia","FLUVANNA",2000,"Honda","CBR600","Motorcycle",37.98023056,-78.24773056,2020-09-14 20:30:00,"Evening","Non-Junction","Dark - Not Lighted","Unknown",22,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
510527,"Virginia","GLOUCESTER",2020,"Yongfu","YN50QT-8 / YN125-8 / YN150T-8 / YN250T-8 / YN300-8 etc.","Motorcycle",37.46179722,-76.60358611,2020-08-21 20:40:00,"Evening","Non-Junction","Dark - Not Lighted","Unknown",27,"Male","Not Reported","Not Reported","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
510529,"Virginia","SMYTH",2001,"Harley Davidson","FXSTD / Softail Deuce","Motorcycle",36.78466667,-81.63909722,2020-09-13 17:46:00,"Evening","Non-Junction","Daylight","Unknown",52,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
510530,"Virginia","ROANOKE",2005,"Suzuki","GSX1300R","Motorcycle",37.33128333,-79.95389167,2020-08-08 19:42:00,"Evening","Four-Way Intersection","Daylight","Unknown",36,"Male","No","Not Reported","Rider","Right-Front Side","Yes","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510534,"Virginia","FAIRFAX",2007,"Yamaha","YZF-R6","Motorcycle",38.86236667,-77.29373056,2020-08-24 15:45:00,"Afternoon","Non-Junction","Daylight","Unknown",21,"Male","No","No","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
510539,"Virginia","CHESAPEAKE",2020,"TAOTAO","VIP","Motorcycle",36.63305278,-76.24523611,2020-09-17 19:04:00,"Evening","Four-Way Intersection","Dark - Lighted","Rain",65,"Male","No","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510543,"Virginia","ROANOKE",2013,"Harley Davidson","Dyna Wide Glide","Motorcycle",37.27105,-79.95466667,2020-09-07 00:36:00,"Night","Non-Junction","Dark - Lighted","Unknown",31,"Male","Not Reported","Not Reported","Rider","Right","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
510543,"Virginia","ROANOKE",2013,"Harley Davidson","Dyna Wide Glide","Motorcycle",37.27105,-79.95466667,2020-09-07 00:36:00,"Night","Non-Junction","Dark - Lighted","Unknown",31,"Female","Not Reported","Not Reported","Pillion","Right","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Serious"
510546,"Virginia","WESTMORELAND",9999,"Suzuki","GSX-R1000/GSX-R1000Z","Motorcycle",38.22855556,-77.0311,2020-09-05 23:30:00,"Night","Non-Junction","Dark - Not Lighted","Unknown",36,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Ditch","Fixed/Not Fixed Object Collision","Yes","No","Death"
510547,"Virginia","RICHMOND",2004,"Yamaha","FZ6-S/FZ6-SC/FZ6","Motorcycle",37.51006111,-77.44761667,2020-09-23 18:28:00,"Evening","T-Intersection","Daylight","Unknown",22,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Serious"
510554,"Virginia","PORTSMOUTH",2003,"Yamaha","YZF-R1/YZF-R1C/YZF-R1","Motorcycle",36.85426667,-76.34178056,2020-09-26 00:56:00,"Night","Non-Junction","Dark - Lighted","Unknown",29,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Other Traffic Barrier","Fixed/Not Fixed Object Collision","Yes","No","Death"
510555,"Virginia","YORK",2001,"Kawasaki","ZX-6R","Motorcycle",37.23074444,-76.55705278,2020-09-28 01:30:00,"Night","Non-Junction","Dark - Lighted","Unknown",28,"Male","Not Reported","Not Reported","Rider","Left","No","Utility Pole/Light Support","Fixed/Not Fixed Object Collision","Yes","No","Death"
510556,"Virginia","HENRY",2010,"Harley Davidson","Electra Glide Ultra Classic","Motorcycle",36.62738056,-79.953,2020-09-26 11:55:00,"Morning","Driveway Access Related","Daylight","Unknown",59,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510563,"Virginia","HENRICO",2003,"Honda","CBR600","Motorcycle",37.63464444,-77.42964444,2020-09-27 15:11:00,"Afternoon","Four-Way Intersection","Daylight","Unknown",28,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510570,"Virginia","PRINCE WILLIAM",2009,"Honda","CBR600","Motorcycle",38.77223611,-77.56915833,2020-09-13 02:30:00,"Night","Four-Way Intersection","Dark - Lighted","Unknown",30,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510578,"Virginia","LOUDOUN",2009,"Yamaha","XVS1100 / V Star 1100","Motorcycle",38.94018889,-77.54703333,2020-10-03 19:04:00,"Evening","Intersection-Related","Dark - Not Lighted","Unknown",55,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Serious"
510578,"Virginia","LOUDOUN",2009,"Yamaha","XVS1100 / V Star 1100","Motorcycle",38.94018889,-77.54703333,2020-10-03 19:04:00,"Evening","Intersection-Related","Dark - Not Lighted","Unknown",49,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
510584,"Virginia","NELSON",2019,"TAOTAO","BLADE","Motorcycle",37.72987778,-78.89561944,2020-10-06 12:11:00,"Afternoon","Non-Junction","Daylight","Unknown",71,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Sideswipe - Same Direction","Yes","No","Death"
510585,"Virginia","PRINCE WILLIAM",2017,"Honda","CRF250","Motorcycle",38.56074722,-77.33040278,2020-09-12 09:17:00,"Morning","Four-Way Intersection","Daylight","Unknown",31,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510587,"Virginia","FAIRFAX",2011,"TAOTAO","CY150-A","Motorcycle",38.83631111,-77.15766667,2020-10-05 02:20:00,"Night","Non-Junction","Dark - Lighted","Unknown",32,"Male","Yes","Not Reported","Rider","Non-Collision","No","Fell/Jumped from Vehicle","Fixed/Not Fixed Object Collision","Yes","No","Death"
510598,"Virginia","ALBEMARLE",2005,"Yamaha","FZS1000/FZS1000C","Motorcycle",38.00823056,-78.36979167,2020-09-18 18:51:00,"Evening","Non-Junction","Dusk","Unknown",23,"Male","No","Not Reported","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
510608,"Virginia","AUGUSTA",1991,"Harley Davidson","FXSTC","Motorcycle",38.04883611,-79.22709722,2020-10-15 15:03:00,"Afternoon","Non-Junction","Daylight","Unknown",58,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Ditch","Fixed/Not Fixed Object Collision","Yes","No","Death"
510618,"Virginia","KING AND QUEEN",1998,"Honda","GL1500SE (GOLD WING SE)","Motorcycle",37.80352778,-77.05599722,2020-10-21 14:31:00,"Afternoon","Four-Way Intersection","Daylight","Unknown",81,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510623,"Virginia","CHESAPEAKE",2020,"TAOTAO","PONY","Motorcycle",36.74135556,-76.34570556,2020-09-24 18:56:00,"Evening","Four-Way Intersection","Dusk","Unknown",23,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
510625,"Virginia","ACCOMACK",9999,"Unknown","Unknown","Motorcycle",37.55594167,-75.81953056,2020-10-26 16:49:00,"Afternoon","Non-Junction","Daylight","Fog, Smog, Smoke",56,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
510635,"Virginia","WISE",2015,"Victory","Cross Country","Motorcycle",36.836925,-82.82129722,2020-10-31 21:30:00,"Night","Non-Junction","Dark - Not Lighted","Unknown",34,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
510637,"Virginia","JAMES CITY",2005,"Kawasaki","Vulcan 500","Motorcycle",37.43156667,-76.832125,2020-10-28 06:54:00,"Early Morning","T-Intersection","Dark - Not Lighted","Fog, Smog, Smoke",22,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510637,"Virginia","JAMES CITY",2005,"Kawasaki","Vulcan 500","Motorcycle",37.43156667,-76.832125,2020-10-28 06:54:00,"Early Morning","T-Intersection","Dark - Not Lighted","Fog, Smog, Smoke",20,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
510640,"Virginia","ROANOKE",2006,"Yamaha","YZF-R6","Motorcycle",37.21785833,-79.96393333,2020-10-20 17:00:00,"Evening","T-Intersection","Daylight","Unknown",30,"Male","Not Reported","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510664,"Virginia","NEWPORT NEWS",2002,"Harley Davidson","FXDL / Dyna Low Rider","Motorcycle",37.08429722,-76.51331667,2020-07-06 22:37:00,"Night","Non-Junction","Dark - Lighted","Unknown",50,"Male","Yes","Yes","Rider","Non-Collision","No","Fell/Jumped from Vehicle","Fixed/Not Fixed Object Collision","Yes","No","Death"
510676,"Virginia","CHESAPEAKE",2020,"Yongfu","YN50QT-9 / YN150T-9 / YN250T-9 / YN125-9 / YN300-9","Motorcycle",36.81039444,-76.26704722,2020-11-07 15:36:00,"Afternoon","T-Intersection","Daylight","Unknown",42,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
510686,"Virginia","NEWPORT NEWS",2000,"Harley Davidson","FLHRCI / Road King Classic","Motorcycle",37.01931111,-76.45143056,2020-10-03 18:31:00,"Evening","Four-Way Intersection","Daylight","Unknown",49,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510686,"Virginia","NEWPORT NEWS",2000,"Harley Davidson","FLHRCI / Road King Classic","Motorcycle",37.01931111,-76.45143056,2020-10-03 18:31:00,"Evening","Four-Way Intersection","Daylight","Unknown",54,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Serious"
510690,"Virginia","DANVILLE",2015,"Yamaha","YW50F","Motorcycle",36.57106944,-79.42233611,2020-11-24 17:16:00,"Evening","Four-Way Intersection","Dark - Lighted","Unknown",69,"Female","Not Reported","Not Reported","Rider","Left","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510691,"Virginia","HARRISONBURG",2020,"Yamaha","MTN690","Motorcycle",38.43346944,-78.88191389,2020-11-14 00:23:00,"Night","Intersection-Related","Dark - Lighted","Unknown",28,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Pedestrian","Fixed/Not Fixed Object Collision","Yes","No","Death"
510703,"Virginia","NEWPORT NEWS",2020,"Harley Davidson","FXLRS / Low Rider S","Motorcycle",37.15811667,-76.53987222,2020-11-29 23:19:00,"Night","Non-Junction","Dark - Not Lighted","Unknown",30,"Male","No","Not Reported","Rider","Non-Collision","No","Fell/Jumped from Vehicle","Fixed/Not Fixed Object Collision","Yes","No","Death"
510734,"Virginia","BRUNSWICK",2000,"Harley Davidson","FLSTF / Fat Boy","Motorcycle",36.66848056,-77.79966667,2020-12-13 14:34:00,"Afternoon","Non-Junction","Daylight","Unknown",66,"Male","No","No","Rider","Right-Front Side","No","Ditch","Fixed/Not Fixed Object Collision","Yes","No","Death"
510738,"Virginia","STAFFORD",2006,"Kawasaki","Ninja ZX-6R","Motorcycle",38.52071111,-77.37275556,2020-12-19 15:45:00,"Afternoon","Non-Junction","Daylight","Unknown",19,"Male","No","No","Rider","Right-Front Side","No","Ditch","Fixed/Not Fixed Object Collision","Yes","No","Death"
510745,"Virginia","NEWPORT NEWS",2015,"Harley Davidson","Harley-Davidson Street 500","Motorcycle",37.06219722,-76.48685556,2020-09-28 19:57:00,"Evening","Intersection-Related","Dark - Lighted","Unknown",28,"Male","Yes","Yes","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
510765,"Virginia","ROANOKE",2020,"Harley Davidson","XL1200NS / Iron 1200","Motorcycle",37.29294167,-79.99448611,2020-10-08 14:06:00,"Afternoon","T-Intersection","Daylight","Unknown",58,"Male","No","No","Rider","Left","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
510775,"Virginia","TAZEWELL",1993,"Harley Davidson","XL 883 / Sportster 883","Motorcycle",37.20341389,-81.48417222,2020-11-08 19:40:00,"Evening","Non-Junction","Dark - Not Lighted","Unknown",42,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","No","None Used","Death"
510776,"Virginia","ROANOKE",2001,"Honda","CBR600","Motorcycle",37.32496389,-79.98761111,2020-12-04 04:56:00,"Night","Non-Junction","Dark - Not Lighted","Unknown",34,"Male","Not Reported","Yes","Rider","Right","No","Ditch","Fixed/Not Fixed Object Collision","Yes","No","Serious"
510776,"Virginia","ROANOKE",2001,"Honda","CBR600","Motorcycle",37.32496389,-79.98761111,2020-12-04 04:56:00,"Night","Non-Junction","Dark - Not Lighted","Unknown",21,"Female","Not Reported","Not Reported","Pillion","Right","No","Ditch","Fixed/Not Fixed Object Collision","Yes","No","Death"
510777,"Virginia","NORFOLK",2020,"TAOTAO","PONY","Motorcycle",36.85594722,-76.21496111,2020-12-17 21:38:00,"Night","Non-Junction","Dark - Lighted","Unknown",53,"Male","Not Reported","Not Reported","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
510781,"Virginia","NEWPORT NEWS",2006,"Honda","CBR600","Motorcycle",37.09168056,-76.47261389,2020-10-09 17:14:00,"Evening","Non-Junction","Daylight","Unknown",31,"Male","Yes","Yes","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
510793,"Virginia","NORFOLK",2020,"Harley Davidson","FXLR / Low Rider","Motorcycle",36.90883889,-76.20740556,2020-10-30 01:27:00,"Night","Non-Junction","Dark - Lighted","Unknown",24,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
530076,"Washington","CLARK",2008,"Suzuki","GSX-R1000","Motorcycle",45.61547222,-122.50431389,2020-02-02 14:47:00,"Afternoon","Four-Way Intersection","Daylight","Clear",38,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530077,"Washington","CLARK",1982,"Honda","CBX","Motorcycle",45.81445,-122.48654167,2020-03-15 14:41:00,"Afternoon","Non-Junction","Daylight","Clear",57,"Male","Not Reported","Not Reported","Rider","Reported as Unknown","No","Pedalcyclist","Fixed/Not Fixed Object Collision","Yes","No","Death"
530093,"Washington","CLARK",1997,"Harley Davidson","FLSTC / Heritage Softail Classic","Motorcycle",45.67845556,-122.51759167,2020-04-09 19:41:00,"Evening","Non-Junction","Dusk","Clear",52,"Female","Not Reported","Not Reported","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
530093,"Washington","CLARK",2017,"Harley Davidson","FLSTC103 / Heritage Softail Classic","Motorcycle",45.67845556,-122.51759167,2020-04-09 19:41:00,"Evening","Non-Junction","Dusk","Clear",48,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Minor"
530096,"Washington","SNOHOMISH",2006,"Harley Davidson","Heritage Softail Classic","Motorcycle",48.20647222,-122.25360556,2020-04-13 16:19:00,"Afternoon","Non-Junction","Daylight","Clear",61,"Female","Not Reported","Not Reported","Rider","Reported as Unknown","No","Other Object (not fixed)","Fixed/Not Fixed Object Collision","Yes","No","Death"
530097,"Washington","KING",2013,"Suzuki","GSX-R750L","Motorcycle",47.53170833,-122.02206944,2020-04-10 23:38:00,"Night","Non-Junction","Dark - Lighted","Clear",30,"Male","Not Reported","Yes","Rider","Right-Front Side","No","Concrete Traffic Barrier","Fixed/Not Fixed Object Collision","Yes","No","Death"
530098,"Washington","FRANKLIN",1999,"Kawasaki","Vulcan 800","Motorcycle",46.30008056,-119.12019167,2020-04-09 18:58:00,"Evening","T-Intersection","Daylight","Clear",66,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530099,"Washington","SNOHOMISH",2012,"Harley Davidson","Road Glide Custom 103","Motorcycle",48.22460556,-122.14330833,2020-04-17 15:20:00,"Afternoon","T-Intersection","Daylight","Clear",62,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530100,"Washington","WHATCOM",2007,"Yamaha","YZF-R6","Motorcycle",48.92021667,-122.27745,2020-04-18 16:04:00,"Afternoon","Non-Junction","Daylight","Clear",19,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Mail Box","Fixed/Not Fixed Object Collision","Yes","No","Death"
530103,"Washington","CLARK",2009,"Yamaha","YZF-R6","Motorcycle",45.62776667,-122.62961944,2020-04-18 00:20:00,"Night","Non-Junction","Dark - Lighted","Clear",32,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Fence","Fixed/Not Fixed Object Collision","Yes","No","Death"
530107,"Washington","KING",2005,"Harley Davidson","Sportster 1200 Custom","Motorcycle",47.45491389,-122.20047778,2020-04-21 08:53:00,"Early Morning","T-Intersection","Daylight","Clear",20,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530110,"Washington","FERRY",2015,"Yamaha","YZ450F","Motorcycle",48.53921389,-118.18010556,2020-04-26 19:46:00,"Evening","Non-Junction","Dusk","Clear",27,"Male","Not Reported","Not Reported","Rider","Left-Back Side","No","Motor Vehicle In-Transport","Sideswipe - Opposite Direction","Yes","No","Death"
530117,"Washington","SPOKANE",2014,"Suzuki","GSX-R750L","Motorcycle",47.65350556,-117.33256944,2020-04-28 17:35:00,"Evening","T-Intersection","Daylight","Clear",30,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530124,"Washington","SNOHOMISH",2003,"Suzuki","GSX1300RK","Motorcycle",47.86511667,-122.24561667,2020-04-08 22:06:00,"Night","Non-Junction","Dark - Not Lighted","Clear",37,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Embankment","Fixed/Not Fixed Object Collision","Yes","No","Serious"
530124,"Washington","SNOHOMISH",2003,"Suzuki","GSX1300RK","Motorcycle",47.86511667,-122.24561667,2020-04-08 22:06:00,"Night","Non-Junction","Dark - Not Lighted","Clear",38,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Embankment","Fixed/Not Fixed Object Collision","Yes","No","Death"
530126,"Washington","THURSTON",2019,"Harley Davidson","FLFBS / Fat Boy 114","Motorcycle",46.80743056,-123.07350278,2020-05-05 16:42:00,"Afternoon","Non-Junction","Daylight","Clear",49,"Male","Not Reported","Not Reported","Rider","Reported as Unknown","No","Tree (Standing Only)","Fixed/Not Fixed Object Collision","Yes","No","Death"
530127,"Washington","KING",2004,"Harley Davidson","Dyna Wide Glide","Motorcycle",47.77761389,-122.342525,2020-05-07 08:24:00,"Early Morning","T-Intersection","Daylight","Clear",45,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530130,"Washington","PIERCE",2019,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",47.09616944,-122.15444722,2020-05-10 06:55:00,"Early Morning","Non-Junction","Daylight","Clear",55,"Male","Not Reported","Yes","Rider","Not Reported","No","Embankment","Fixed/Not Fixed Object Collision","Yes","No","Death"
530132,"Washington","KITSAP",2008,"Suzuki","GSX-R1000","Motorcycle",47.52563889,-122.704525,2020-05-04 09:41:00,"Morning","Four-Way Intersection","Daylight","Clear",35,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530133,"Washington","PIERCE",2005,"Harley Davidson","Electra Glide Classic","Motorcycle",47.18280278,-122.42099167,2020-05-09 12:53:00,"Afternoon","Non-Junction","Daylight","Clear",41,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Sideswipe - Same Direction","Yes","No","Death"
530134,"Washington","KING",2005,"Harley Davidson","Softail Standard","Motorcycle",47.46219444,-122.24921111,2020-05-11 14:19:00,"Afternoon","Non-Junction","Daylight","Cloudy",65,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530135,"Washington","PIERCE",2006,"Harley Davidson","Sportster 883","Motorcycle",47.35795833,-122.61445556,2020-05-09 14:51:00,"Afternoon","Non-Junction","Daylight","Clear",55,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530135,"Washington","PIERCE",2006,"Harley Davidson","Sportster 883","Motorcycle",47.35795833,-122.61445556,2020-05-09 14:51:00,"Afternoon","Non-Junction","Daylight","Clear",45,"Female","Not Reported","Not Reported","Pillion","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Minor"
530136,"Washington","CHELAN",2013,"Harley Davidson","Street Glide","Motorcycle",47.85501667,-120.05213611,2020-04-18 20:27:00,"Evening","Non-Junction","Dark - Not Lighted","Clear",48,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530145,"Washington","ISLAND",2002,"Yamaha","XV1700PC/XV1000PCC Road Warrior","Motorcycle",48.30835833,-122.62875833,2020-05-03 19:13:00,"Evening","Driveway Access Related","Daylight","Clear",35,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530148,"Washington","LEWIS",2017,"Harley Davidson","FLHX / STREET GLIDE","Motorcycle",46.53006944,-122.13173333,2020-05-09 20:00:00,"Evening","Driveway Access Related","Dusk","Clear",38,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530155,"Washington","PIERCE",2006,"BMW","K 1200 R","Motorcycle",47.23706667,-122.43495556,2020-05-26 10:05:00,"Morning","Four-Way Intersection","Daylight","Clear",26,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530161,"Washington","KING",2002,"Yamaha","YZF600","Motorcycle",47.42923056,-122.44720278,2020-06-01 16:22:00,"Afternoon","Driveway Access Related","Daylight","Clear",63,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
530162,"Washington","SPOKANE",2020,"Harley Davidson","FXBB / Street Bob","Motorcycle",47.65698889,-117.31506944,2020-06-02 23:54:00,"Night","Intersection-Related","Dark - Lighted","Clear",30,"Male","Not Reported","Not Reported","Rider","Left","No","Motor Vehicle In-Transport","Sideswipe - Same Direction","No","None Used","Death"
530162,"Washington","SPOKANE",2004,"Honda","CBR1000","Motorcycle",47.65698889,-117.31506944,2020-06-02 23:54:00,"Night","Intersection-Related","Dark - Lighted","Clear",52,"Unknown","Not Reported","Not Reported","Rider","Right","No","Motor Vehicle In-Transport","Sideswipe - Same Direction","Yes","No","Serious"
530169,"Washington","PIERCE",2012,"Yamaha","XVS950","Motorcycle",47.105175,-122.37650278,2020-06-08 15:30:00,"Afternoon","Non-Junction","Daylight","Clear",58,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530181,"Washington","CLARK",2014,"Yamaha","XV250","Motorcycle",45.69364167,-122.53204722,2020-06-12 23:55:00,"Night","Intersection-Related","Dark - Lighted","Cloudy",23,"Male","Not Reported","Not Reported","Rider","Right-Front Side","Yes","Culvert","Fixed/Not Fixed Object Collision","Yes","No","Death"
530189,"Washington","KING",2011,"Kawasaki","Ninja 250R","Motorcycle",47.36881389,-122.14955,2020-06-21 15:11:00,"Afternoon","Intersection-Related","Daylight","Clear",36,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530193,"Washington","KING",2006,"Harley Davidson","Electra Glide Standard","Motorcycle",47.52676667,-122.30318056,2020-02-08 11:40:00,"Morning","Intersection-Related","Daylight","Cloudy",62,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530193,"Washington","KING",2006,"Harley Davidson","Electra Glide Standard","Motorcycle",47.52676667,-122.30318056,2020-02-08 11:40:00,"Morning","Intersection-Related","Daylight","Cloudy",55,"Female","Not Reported","Not Reported","Pillion","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Serious"
530198,"Washington","GRANT",2011,"Harley Davidson","FLHRC / Road King Classic","Motorcycle",46.99903056,-119.12568333,2020-06-12 18:34:00,"Evening","T-Intersection","Daylight","Clear",58,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
